Fips,YEAR,REG_VOTERS,BALLOTS_CAST,CVAP,REG_VOTERS_PCT,VOTER_TURNOUT_PCT,REG_VOTER_TURNOUT_PCT,PRES_DEM_VOTES,PRES_REP_VOTES,SEN_DEM_VOTES,SEN_REP_VOTES,PRES_DEM_RATIO,PRES_REP_RATIO,SEN_DEM_RATIO,SEN_REP_RATIO,PARTISAN_INDEX_DEM,PARTISAN_INDEX_REP
18075,2016,12701,8205,15490,0.8199483752251,0.5296965837479,0.646012127399,1889,5697,2721,4529,0.2490113377571,0.7509886622429,0.375310331583,0.6246896386147,0.3547700941563,0.6452299356461
18077,2016,22110,13979,25425,0.8696165084839,0.5498131513596,0.6322478652,4326,8546,5424,7541,0.3360783159733,0.663921713829,0.418357104063,0.5816428661346,0.4119400978088,0.5880599021912
18079,2016,19096,11656,21010,0.9089004993439,0.5547834634781,0.610389590263,2364,8224,3702,6949,0.2232716232538,0.7767283916473,0.3475730121136,0.6524270176888,0.3348950445652,0.6651049852371
18081,2016,108013,67973,108190,0.9800000190735,0.6282743215561,0.629303872585,17318,45456,19897,43317,0.2758785486221,0.7241214513779,0.3147562146187,0.6852437853813,0.2996675670147,0.700332403183
18083,2016,27033,16023,29525,0.9155969619751,0.5426926612854,0.592720031738,3772,11077,6571,7876,0.2540238499641,0.7459761500359,0.454834908247,0.5451650619507,0.3533602356911,0.6466397643089
18085,2016,54328,33937,57370,0.9469757676125,0.5915461182594,0.62466865778,6313,23935,8025,22188,0.2087080180645,0.7912920117378,0.2656141519547,0.7343858480453,0.2352018803358,0.764798104763
18087,2016,16488,9797,25365,0.650029540062,0.3862408697605,0.594189703465,2080,7025,2782,6222,0.2284459024668,0.7715541124344,0.3089737892151,0.6910262107849,0.2930798530579,0.7069201469421
18089,2016,363796,208352,357080,0.9800000190735,0.5834882855415,0.572716593742,116935,75625,122036,67657,0.6072652935982,0.3927347362041,0.643334209919,0.3566657602787,0.6409956216812,0.3590043783188
18091,2016,84112,46695,85045,0.9800000190735,0.5490622520447,0.555152654648,19798,22687,NA,NA,0.4659997522831,0.5340002179146,NA,NA,0.5151379108429,0.4848621189594
18093,2016,33441,19778,35200,0.9500284194946,0.5618749856949,0.591429710388,4210,14035,5493,12327,0.2307481467724,0.7692518234253,0.3082491457462,0.6917508244514,0.3008030056953,0.6991969943047
18095,2016,97694,55267,99640,0.9800000190735,0.5546668171883,0.565715372562,18595,32376,22188,28057,0.3648152947426,0.6351847052574,0.4415961802006,0.5584038496017,0.4400642514229,0.5599357485771
18097,2016,703040,373120,653700,0.9800000190735,0.5707817077637,0.530723690987,212899,130360,213477,131574,0.6202284693718,0.3797715306282,0.6186824440956,0.3813175559044,0.61628729105,0.3837127387524
18099,2016,30313,18702,33570,0.9029788374901,0.5571045279503,0.616963028908,4798,12288,6223,10659,0.2808147072792,0.7191852927208,0.3686174750328,0.6313825249672,0.3387390375137,0.6612609624863
18101,2016,7875,4989,7875,0.9800000190735,0.6335238218307,0.633523821831,881,3697,1595,2934,0.1924421191216,0.8075578808784,0.3521748781204,0.6478251218796,0.2825882434845,0.7174117565155
18103,2016,23387,13795,27980,0.8358470201492,0.4930307269096,0.589857637882,2766,9975,3836,8453,0.2170944213867,0.7829055786133,0.3121490776539,0.6878509521484,0.3026077449322,0.6973922848701
18105,2016,112401,60525,113390,0.9800000190735,0.5337772369385,0.538473844528,34216,20592,34260,21057,0.6242884397507,0.3757115602493,0.619339466095,0.3806605637074,0.6098858118057,0.3901141881943
18107,2016,24186,15534,28670,0.8435995578766,0.541820704937,0.642272412777,3362,11059,4393,9808,0.2331322431564,0.7668677568436,0.3093444108963,0.6906555891037,0.2871267795563,0.7128732204437
18109,2016,51790,32040,52940,0.9782772660255,0.6052134633064,0.618652224541,6040,23674,7821,21193,0.2032711803913,0.7967287898064,0.2695595324039,0.7304404973984,0.2627831399441,0.7372168302536
18111,2016,11444,5926,10555,0.9800000190735,0.561440050602,0.517825961113,1404,4077,1786,3670,0.2561576366425,0.7438423633575,0.3273460268974,0.6726539731026,0.3468571901321,0.6531428098679
18113,2016,31126,17416,33995,0.9156052470207,0.5123106241226,0.559532225132,3904,12198,4996,10509,0.2424543499947,0.7575456500053,0.3222186267376,0.6777813434601,0.3055091798306,0.6944907903671
18115,2016,4949,3059,4745,0.9800000190735,0.6446785926819,0.618104696274,686,2118,853,1948,0.2446504980326,0.7553495168686,0.3045341074467,0.6954659223557,0.3178264796734,0.6821735501289
18117,2016,15773,8554,14875,0.9800000190735,0.5750588178635,0.542319178581,2048,5803,2795,5134,0.260858476162,0.739141523838,0.3525034785271,0.6474965214729,0.3478216826916,0.6521782875061
18119,2016,14870,8813,16350,0.9094800949097,0.5390214323997,0.592669785023,1946,6153,2642,5333,0.2402765750885,0.7597234249115,0.3312852680683,0.668714761734,0.3219012320042,0.6780987381935
18121,2016,12235,6809,13300,0.9199247956276,0.5119549036026,0.55651819706,1441,4863,2339,3859,0.2285850197077,0.7714149951935,0.3773798048496,0.6226202249527,0.3177900612354,0.6822099089622
18123,2016,12881,8321,15055,0.8555961251259,0.5527067184448,0.64599019289,3062,4556,3990,3612,0.4019427597523,0.5980572104454,0.5248618721962,0.4751381278038,0.5112710595131,0.4887289404869
18125,2016,9407,6340,9635,0.9763363003731,0.6580176353455,0.673966169357,1297,4398,2228,3405,0.227743640542,0.7722563743591,0.3955263495445,0.60447365045549994,0.3405358493328,0.6594641208649
18127,2016,127002,79469,126845,0.9800000190735,0.626504778862,0.625730276108,33676,38832,36828,35629,0.4644452929497,0.5355547070503,0.5082738995552,0.4917261302471,0.5031089186668,0.4968911111355
18129,2016,19042,13731,19805,0.9614743590355,0.6933097839355,0.721090197563,3521,8404,4857,7058,0.2952620685101,0.7047379612923,0.4076374173164,0.5923625826836,0.3651840388775,0.6348159909248
18131,2016,9626,5616,9795,0.9800000190735,0.573353767395,0.583419919014,1327,3854,1859,3109,0.2561281621456,0.7438718676567,0.3741948604584,0.6258051395416,0.3379226326942,0.6620773673058
18133,2016,25385,15068,29795,0.8519886136055,0.505722463131,0.593578875065,3356,10637,4319,9510,0.2398342043161,0.760165810585,0.3123146891594,0.6876853108406,0.3048149049282,0.6951850652695
18135,2016,18111,10960,18970,0.9547179937363,0.5777543783188,0.605157077312,2446,7517,3230,6411,0.2455083876848,0.7544916272163,0.3350274860859,0.6649724841118,0.3338292837143,0.6661707162857
18137,2016,22215,13235,21340,0.9800000190735,0.6201968193054,0.595768630505,2471,9806,3182,9227,0.2012706696987,0.7987293601036,0.2564267814159,0.7435731887817,0.2655199468136,0.7344800829887
18139,2016,11871,7400,12875,0.9220194220543,0.5747572779655,0.623367846012,1525,5292,2238,4472,0.2237054407597,0.776294529438,0.3335320353508,0.6664679646492,0.2937605977058,0.7062394022942
18141,2016,212531,113631,195210,0.9800000190735,0.5820962190628,0.534656107426,52252,52021,NA,NA,0.5011076927185,0.4988923370838,NA,NA,0.5094544291496,0.4905456006527
18143,2016,19768,9419,18050,0.9800000190735,0.5218282341957,0.476477146149,2642,6074,3763,5046,0.3031207025051,0.6968793272972,0.4271767437458,0.5728232264519,0.4167315661907,0.5832684636116
18145,2016,29805,18440,33375,0.8930336833,0.552509367466,0.618688166142,4247,12718,5549,11267,0.2503389418125,0.7496610879898,0.3299833536148,0.6700166463852,0.3090947568417,0.690905213356
18147,2016,15960,10353,15845,0.9800000190735,0.6533922553062,0.648684203625,2861,6572,3960,5465,0.3032969236374,0.6967030763626,0.4201591610909,0.5798408389091,0.3918482065201,0.6081517934799
18149,2016,18145,9583,17420,0.9800000190735,0.5501148104668,0.528134465218,2489,6367,3443,4895,0.2810523808002,0.7189475893974,0.4129287600517,0.5870712399483,0.3963220119476,0.6036779880524
18151,2016,23349,14964,26700,0.8744943737984,0.5604494214058,0.640883982182,3744,10133,4546,9078,0.2697989344597,0.7302010655403,0.3336758613586,0.6663241386414,0.3319507837296,0.6680492162704
18153,2016,14905,8837,16650,0.8951951861382,0.5307507514954,0.59288829565,2113,6138,3856,4164,0.2560901641846,0.7439098358154,0.4807980060577,0.5192019939423,0.381367713213,0.6186322569847
18155,2016,7471,7083,7895,0.9462951421738,0.8971500992775,0.948065876961,930,2558,1242,2260,0.2666284441948,0.7333715558052,0.3546544909477,0.6453455090523,0.3724558055401,0.6275441646576
18157,2016,114310,64307,131955,0.8662801980972,0.4873403906822,0.562566697598,27282,30768,28921,30081,0.4699741601944,0.5300258398056,0.4901698231697,0.5098301768303,0.4808144569397,0.5191855430603
18159,2016,12633,7765,11960,0.9800000190735,0.6492474675179,0.614660024643,1587,5589,3913,4760,0.2211538404226,0.7788461446762,0.4511702954769,0.5488296747208,0.3368527293205,0.6631472706795
18161,2016,5890,3362,5540,0.9800000190735,0.6068592071533,0.570797979832,715,2445,901,2252,0.2262658178806,0.773734152317,0.2857595980167,0.7142404317856,0.2954405546188,0.7045594453812
18163,2016,138748,74060,139530,0.9800000190735,0.5307819247246,0.533773481846,28530,40496,32077,36835,0.4133225083351,0.5866774916649,0.4654777050018,0.5345222949982,0.4427573978901,0.5572425723076
18165,2016,10317,7204,12080,0.8540562987328,0.5963576436043,0.698265016079,2081,4513,3447,3197,0.3155899345875,0.6844100952148,0.5188139677048,0.4811860322952,0.4411536753178,0.5588463544846
18167,2016,79722,40882,83520,0.9545258879662,0.4894875586033,0.512807011604,15931,21937,21028,16581,0.4206982254982,0.5793017745018,0.5591214895248,0.4408785104752,0.4971490800381,0.5028508901596
18169,2016,22798,13841,24830,0.9181635379791,0.5574305057526,0.607114672661,3018,9821,3925,8595,0.2350650429726,0.7649349570274,0.3134984076023,0.6865016222,0.2945871651173,0.7054128646851
18171,2016,6311,4097,6420,0.9800000190735,0.6381620168686,0.649183988571,839,2898,1159,2589,0.2245116382837,0.7754883766174,0.3092315793037,0.6907684206963,0.3123063743114,0.6876935958862
18173,2016,49769,30616,45710,0.9800000190735,0.6697877645493,0.615162074566,9086,19113,11092,17255,0.3222100138664,0.6777899861336,0.3912936151028,0.6087064146996,0.3604708313942,0.6395291686058
18175,2016,20045,11685,21240,0.9437382221222,0.5501412153244,0.582938373089,2636,8209,3773,7197,0.2430613189936,0.7569386959076,0.3439380228519,0.6560620069504,0.3339266180992,0.6660733819008
18177,2016,43253,26514,51530,0.8393751382828,0.5145352482796,0.612997949123,8322,16028,9309,14703,0.341765910387,0.6582340598106,0.3876811563969,0.6123188138008,0.3949300050735,0.6050699949265
18179,2016,19344,13502,20805,0.9297764897346,0.6489785909653,0.697994232178,2586,10005,3516,8811,0.2053848057985,0.7946152091026,0.2852275371552,0.7147724628448,0.258013933897,0.7419860363007
18181,2016,17387,10650,17855,0.97378885746,0.5964715480804,0.612526595592,2590,6893,3255,6128,0.2731203138828,0.7268796563148,0.3469039797783,0.6530960202217,0.3442951440811,0.6557048559189
18183,2016,22711,16058,25560,0.8885367512703,0.6282472610474,0.707058250904,3379,11358,4500,9865,0.2292868345976,0.7707131505013,0.3132613897324,0.6867386102676,0.2862025201321,0.7137974500656
19001,2016,5407,3848,5570,0.9707360863686,0.6908438205719,0.711670041084,1133,2461,1788,5416,0.3152476251125,0.6847523450851,0.2481954395771,0.7518045306206,0.3335764408112,0.6664235591888
19003,2016,2967,2131,2990,0.9800000190735,0.7127090096474,0.718233883381,565,1395,908,3030,0.2882653176785,0.7117347121239,0.2305738925934,0.7694261074066,0.3280510902405,0.6719489097595
19005,2016,10535,7035,10380,0.9800000190735,0.6777456402779,0.66777408123,2421,4093,4198,8946,0.3716610372066,0.628338932991,0.3193852603436,0.6806147098541,0.3976744115353,0.6023255586624
19007,2016,9321,6196,9740,0.9569815397263,0.6361396312714,0.664735555649,1814,4033,3380,8244,0.3102445602417,0.6897554397583,0.2907777130604,0.7092223167419,0.3710508346558,0.6289491653442
19009,2016,4523,3486,4540,0.9800000190735,0.767841398716,0.770727396011,1080,2136,1694,4646,0.3358208835125,0.6641790866852,0.2671924233437,0.7328075766563,0.3557402193546,0.644259750843
19011,2016,18427,13971,19385,0.9505803585052,0.7207118868828,0.758180916309,4678,8232,7622,18702,0.3623547554016,0.6376452445984,0.2895456552505,0.7104543447495,0.3777741193771,0.6222258806229
19013,2016,91634,65007,100775,0.9092929959297,0.6450707316399,0.709420084953,32233,27476,NA,NA,0.539834856987,0.460165143013,NA,NA,0.5713359117508,0.4286640882492
19015,2016,19805,14310,20195,0.9800000190735,0.7085912227631,0.722544789314,5541,7484,9640,17186,0.4254126548767,0.5745873451233,0.3593528568745,0.6406471133232,0.4241186976433,0.5758813023567
19017,2016,18082,13691,19030,0.9501839280128,0.7194429636002,0.757161796093,5356,7208,8714,17166,0.4262973666191,0.5737026333809,0.3367078900337,0.6632921099663,0.4053782820702,0.5946217179298
19019,2016,14258,10377,15350,0.9288599491119,0.6760260462761,0.727801918983,3970,5510,6626,12764,0.4187763631344,0.5812236070633,0.341722548008,0.658277451992,0.4349256157875,0.5650743842125
19021,2016,12798,8381,12715,0.9800000190735,0.6591427326202,0.654867947102,2856,4903,NA,NA,0.3680886626244,0.6319113373756,NA,NA,0.4081780910492,0.5918219089508
19023,2016,10373,7583,11355,0.9135182499886,0.6678115129471,0.73103249073,2157,4921,3564,10866,0.3047471046448,0.6952528953552,0.246985450387,0.7530145645142,0.3242847025394,0.6757153272629
19025,2016,6980,5218,7730,0.9029754400253,0.6750323176384,0.74756449461,1398,3468,2308,7596,0.2872996330261,0.7127003669739,0.2330371588469,0.766962826252,0.3180702924728,0.6819297075272
19027,2016,15418,10682,15340,0.9800000190735,0.6963494420052,0.69282656908,3309,6638,5428,14518,0.3326631188393,0.6673368811607,0.2721347510815,0.7278652191162,0.3598998188972,0.6401001811028
19029,2016,10266,7198,10285,0.9800000190735,0.6998541355133,0.701149404049,1951,4761,3116,10162,0.2906734347343,0.7093265652657,0.2346739023924,0.7653260827065,0.3026575744152,0.6973423957825
19031,2016,12767,9631,14180,0.9003525972366,0.6791960597038,0.754366755486,3599,5295,5816,12206,0.4046548306942,0.5953451991081,0.3227166831493,0.677283346653,0.4072247445583,0.592775285244
19033,2016,32652,23137,33800,0.9660354852676,0.6845266222954,0.708593666553,9862,11621,NA,NA,0.459060639143,0.5409393310547,NA,NA,0.5135262608528,0.4864737689495
19035,2016,8873,6315,9045,0.9800000190735,0.6981757879257,0.711709678173,1679,4192,2662,9340,0.2859819531441,0.7140180468559,0.2217963635921,0.7782036066055,0.3051906526089,0.6948093771935
19037,2016,9155,6518,9150,0.9800000190735,0.7123497128487,0.711960673332,2266,3742,3912,8354,0.3771637678146,0.6228362321854,0.3189303874969,0.6810696125031,0.4132167100906,0.5867832899094
19039,2016,6280,4509,6625,0.947924554348,0.6806038022041,0.717993617058,1465,2713,2546,5806,0.3506462275982,0.6493537425995,0.304837167263,0.695162832737,0.3790518939495,0.6209481358528
19041,2016,12597,8706,12485,0.9800000190735,0.6973167657852,0.691116929054,2249,5877,3788,12520,0.2767659425735,0.7232340574265,0.2322786301374,0.7677213549614,0.3096253275871,0.6903746724129
19043,2016,12457,9217,13695,0.9096020460129,0.673019349575,0.739905297756,3237,5317,5558,11702,0.3784194588661,0.6215805411339,0.3220162093639,0.6779837608337,0.4075393080711,0.5924606919289
19045,2016,34670,23347,36205,0.9576025605202,0.6448556780815,0.673406422138,10095,11276,17704,25642,0.4723691046238,0.5276309251785,0.4084344506264,0.5915655493736,0.4934131801128,0.5065868496895
19047,2016,10229,7037,10875,0.9405977129936,0.6470804810524,0.687946021557,1991,4617,3542,9348,0.3013014495373,0.6986985206604,0.2747866511345,0.7252133488655,0.3349614739418,0.6650385260582
19049,2016,59215,38588,54705,0.9800000190735,0.7053834199905,0.651659190655,15701,19339,23752,48748,0.448087900877,0.5519121289253,0.3276138007641,0.6723862290382,0.3712231516838,0.6287768483162
19051,2016,5355,3943,6240,0.8581730723381,0.6318910121918,0.736321210861,977,2723,1944,5500,0.2640540599823,0.7359459400177,0.2611499130726,0.7388500571251,0.3398782610893,0.6601217389107
19053,2016,5150,3784,6250,0.8240000009537,0.6054400205612,0.734757304192,1201,2296,2074,4976,0.3434372246265,0.6565627455711,0.2941843867302,0.7058156132698,0.3665371239185,0.6334629058838
19055,2016,12113,9339,13055,0.9278437495232,0.7153580784798,0.770989835262,2957,5694,4738,12890,0.3418101966381,0.6581898331642,0.2687769532204,0.7312230467796,0.3631438314915,0.6368561387062
19057,2016,28848,19271,30395,0.949103474617,0.634018778801,0.668018579483,8212,9529,NA,NA,0.462882578373,0.537117421627,NA,NA,0.5282850861549,0.4717149138451
19059,2016,13694,10457,13650,0.9800000190735,0.7660805583,0.763619124889,3056,6753,4842,14978,0.311550617218,0.688449382782,0.2442986816168,0.7557013034821,0.3253928124905,0.6746072173119
19061,2016,71404,50221,73020,0.9778690934181,0.687770485878,0.703335940838,22850,23460,38582,54696,0.4934139549732,0.5065860748291,0.4136237800121,0.5863761901855,0.4882716536522,0.5117283463478
19063,2016,7548,4810,7265,0.9800000190735,0.6620784401894,0.63725489378,1357,3124,2342,6682,0.3028341829777,0.69716578722,0.2595301270485,0.7404698729515,0.355641245842,0.644358754158
19065,2016,12942,10098,15690,0.8248565793037,0.643594622612,0.780250370502,3689,5620,6138,12824,0.3962831795216,0.6037168502808,0.3237000405788,0.6762999892235,0.4249308407307,0.5750691890717
19067,2016,11391,8159,12115,0.9402393698692,0.6734626293182,0.716267228127,3179,4375,5450,9894,0.4208366572857,0.5791633725166,0.3551876842976,0.6448122859001,0.4615499079227,0.5384501218796
19069,2016,7039,5046,7690,0.9153445959091,0.6561768651009,0.71686321497,1493,3163,2344,7100,0.3206615149975,0.6793385148048,0.2481999099255,0.7518000602722,0.3245273828506,0.6754726171494
19071,2016,5782,3633,5380,0.9800000190735,0.6752787828445,0.628329277039,963,2407,1470,5164,0.2857566773891,0.7142433524132,0.221585765481,0.7784142494202,0.3216828405857,0.6783171892166
19073,2016,6872,4876,6890,0.9800000190735,0.7076923251152,0.709545969963,1691,2820,2688,6394,0.3748614490032,0.6251385211945,0.2959700524807,0.7040299773216,0.3811790049076,0.6188209652901
19075,2016,9272,6944,9420,0.9800000190735,0.7371549606323,0.748921513557,1856,4527,2740,10522,0.2907723784447,0.7092276215553,0.2066053450108,0.7933946847916,0.2798175215721,0.7201824784279
19077,2016,8159,5816,8185,0.9800000190735,0.7105681300163,0.712832450867,1732,3628,2826,8008,0.3231343328953,0.676865696907,0.2608454823494,0.7391545176506,0.3381580412388,0.6618419289589
19079,2016,10692,7785,11465,0.9325774312019,0.6790230870247,0.728114485741,2726,4463,4340,10284,0.379190415144,0.6208095550537,0.2967724204063,0.7032275795937,0.3763943910599,0.6236056089401
19081,2016,8304,5933,8395,0.9800000190735,0.7067301869392,0.714474976063,1587,3977,2648,8464,0.2852264642715,0.7147735357285,0.2383009344339,0.7616990804672,0.3280233740807,0.6719766259193
19083,2016,12311,8639,13210,0.931945502758,0.6539742350578,0.701730132103,2787,5254,4568,11682,0.3465986847878,0.6534013152122,0.2811076939106,0.7188923358917,0.3537913262844,0.6462086439133
19085,2016,8955,7552,10915,0.8204305768013,0.6918919086456,0.843327760696,2131,4902,3576,10216,0.3030001521111,0.6969998478889,0.2592807412148,0.7407192587852,0.3270968496799,0.6729031205177
19087,2016,14649,9500,15195,0.9640671014786,0.6252056360245,0.648508429527,2904,5779,5070,12588,0.3344466090202,0.6655533909798,0.2871219813824,0.7128779888153,0.358873963356,0.641126036644
19089,2016,6508,4640,6995,0.9303788542747,0.6633309721947,0.71296864748,1677,2611,2918,5718,0.3910914063454,0.6089085936546,0.3378879129887,0.6621121168137,0.4627176225185,0.5372824072838
19091,2016,6911,5141,7150,0.9665734171867,0.7190209627151,0.743886530399,1252,3568,1998,7720,0.2597510516644,0.740248978138,0.2055978626013,0.7944021224976,0.2886133491993,0.711386680603
19093,2016,5223,3648,5290,0.9800000190735,0.6896030306816,0.698449194431,792,2655,1180,5736,0.2297650128603,0.7702350020409,0.1706188619137,0.8293811678886,0.2507209479809,0.7492790818214
19095,2016,12560,9002,12320,0.9800000190735,0.7306818366051,0.71671974659,3084,5205,4886,12124,0.3720593452454,0.6279406547546,0.2872427999973,0.712757229805,0.3650879859924,0.6349120140076
19097,2016,15159,10504,15030,0.9800000190735,0.6988689303398,0.692921698093,3837,5824,6900,12566,0.3971638679504,0.6028361320496,0.3544642031193,0.645535826683,0.4494810700417,0.5505189299583
19099,2016,27080,19226,28400,0.9535211324692,0.6769718527794,0.709970474243,7109,10560,12340,23376,0.4023430943489,0.5976569056511,0.3455034196377,0.6544966101646,0.4257363080978,0.5742636919022
19101,2016,11613,8285,12815,0.906203687191,0.6465079784393,0.713424623013,3710,3748,6894,8188,0.4974524080753,0.502547621727,0.4571011662483,0.5428988337517,0.5163043737411,0.4836956560612
19103,2016,116765,77476,105890,0.9800000190735,0.731664955616,0.663520753384,50200,21044,85398,57828,0.704620718956,0.2953792512417,0.5962464809418,0.4037535190582,0.6298143267632,0.3701856434345
19105,2016,13954,10236,15880,0.8787153363228,0.6445843577385,0.733553111553,3787,5720,6126,13102,0.3983380794525,0.6016619205475,0.3185978829861,0.6814021468163,0.4121229052544,0.5878770947456
19107,2016,7245,5035,7870,0.920584499836,0.6397712826729,0.694962024689,1342,3390,2090,7394,0.2836010158062,0.7163990139961,0.2203711569309,0.7796288728714,0.3177119791508,0.6822880506516
19109,2016,11557,8742,11765,0.9800000190735,0.7430514097214,0.756424665451,2543,5653,4494,12054,0.3102732896805,0.6897267103195,0.2715736031532,0.7284263968468,0.3456728756428,0.6543271541595
19111,2016,24500,16347,27130,0.9030593633652,0.6025432944298,0.667224466801,6215,8803,12764,16882,0.4138367176056,0.5861632823944,0.430547118187,0.569452881813,0.4960873425007,0.503912627697
19113,2016,154752,118116,163170,0.9484096169472,0.7238830924034,0.7632599473,58935,48390,95270,125474,0.5491265058517,0.4508735239506,0.4315859079361,0.5684140920639,0.4978328049183,0.5021671652794
19115,2016,7718,5076,7885,0.9788205623627,0.6437539458275,0.657683312893,1648,3069,2858,6606,0.3493745923042,0.6506254076958,0.3019864857197,0.6980135440826,0.3664508163929,0.6335491538048
19117,2016,6127,4392,6480,0.9455246925354,0.6777777671814,0.71682715416,1239,2877,2136,6128,0.3010204136372,0.6989796161652,0.2584704756737,0.7415295243263,0.3439330160618,0.6560669541359
19119,2016,8634,6431,8320,0.9800000190735,0.7729567289352,0.744845986366,920,5192,1522,10656,0.150523558259,0.8494764566422,0.1249794736505,0.8750205039978,0.156429708004,0.843570291996
19121,2016,11790,8706,11540,0.9800000190735,0.7544193863869,0.738422393799,2678,5360,4410,11842,0.333167463541,0.6668325662613,0.2713512182236,0.7286487817764,0.3441320061684,0.6558679938316
19123,2016,16269,10723,16735,0.9721541404724,0.6407529115677,0.659106254578,2619,7432,4604,15624,0.2605710923672,0.7394289374352,0.2276052981615,0.7723947167397,0.2868210971355,0.7131788730621
19125,2016,25326,17991,24990,0.9800000190735,0.7199279665947,0.710376679897,5482,10962,9124,24814,0.3333738744259,0.6666260957718,0.2688431739807,0.7311568260193,0.3365003168583,0.6634996533394
19127,2016,26350,18175,26880,0.9800000190735,0.6761533021927,0.689753293991,7652,9146,13170,20864,0.4555304348469,0.5444695949554,0.3869659900665,0.6130340099335,0.4448165893555,0.5551834106445
19129,2016,11246,7772,11310,0.9800000190735,0.687179505825,0.691090166569,2090,5067,3480,10580,0.2920218110085,0.7079781889915,0.2475106716156,0.7524893283844,0.2988980412483,0.7011019587517
19131,2016,7472,5521,8055,0.927622616291,0.6854127645493,0.738891839981,1888,3190,3072,7360,0.371799916029,0.6282000541687,0.2944785356522,0.7055214643478,0.402135938406,0.5978640317917
19133,2016,6558,4629,7060,0.928895175457,0.6556656956673,0.705855429173,1247,3120,2098,6630,0.2855507135391,0.7144492864609,0.2403758019209,0.7596241831779,0.3345127701759,0.6654872298241
19135,2016,5277,3907,5885,0.8966864943504,0.6638912558556,0.740382790565,1056,2638,2560,4916,0.2858689725399,0.7141309976578,0.3424291014671,0.6575708985329,0.3564859628677,0.6435140371323
19137,2016,7597,5102,7770,0.9777348637581,0.6566280722618,0.671580910683,1314,3436,2134,7292,0.2766315937042,0.7233684062958,0.2263950705528,0.7736049294472,0.2717356681824,0.7282643318176
19139,2016,29582,19623,30665,0.9646828770638,0.63991522789,0.6633425951,8368,9584,13926,22314,0.4661318957806,0.5338680744171,0.3842715322971,0.6157284975052,0.4604879319668,0.5395120978355
19141,2016,10430,7460,10445,0.9800000190735,0.7142173051834,0.715244472027,1315,5752,NA,NA,0.1860761344433,0.813923895359,NA,NA,0.2291126996279,0.7708873152733
19143,2016,4511,3251,4510,0.9800000190735,0.7208425998688,0.720682799816,552,2531,910,5202,0.1790463775396,0.8209536075592,0.1488874405622,0.8511125445366,0.1960582882166,0.8039417266846
19145,2016,10626,7121,12120,0.876732647419,0.587541282177,0.670148670673,1807,4893,2922,10416,0.2697014808655,0.7302985191345,0.2190733253956,0.7809267044067,0.2730049192905,0.7269951105118
19147,2016,6735,4760,6845,0.9800000190735,0.6953980922699,0.706755757332,1398,3081,NA,NA,0.3121232390404,0.6878767609596,NA,NA,0.3856734931469,0.6143265366554
19149,2016,18550,13274,18445,0.9800000190735,0.7196530103683,0.715579509735,2885,9680,4600,20676,0.2296060472727,0.7703939676285,0.1819908171892,0.8180091977119,0.2357362061739,0.7642638087273
19151,2016,5393,3918,5330,0.9800000190735,0.7350844144821,0.726497292519,963,2702,1568,5782,0.2627558112144,0.7372441887856,0.2133333384991,0.7866666913033,0.2886147201061,0.7113853096962
19153,2016,308850,233385,328735,0.9395105242729,0.7099487185478,0.755658090115,119804,93492,200634,236328,0.5616795420647,0.4383204579353,0.4591566324234,0.5408433675766,0.4984530806541,0.5015469193459
19155,2016,63665,43058,69140,0.9208128452301,0.6227654218674,0.676321387291,15355,24447,25886,51442,0.3857846260071,0.6142153739929,0.3347558379173,0.6652441620827,0.382605701685,0.6173942685127
19157,2016,14781,9916,14385,0.9800000190735,0.6893291473389,0.670861244202,4304,4946,7496,11234,0.4652973115444,0.5347027182579,0.4002135694027,0.5997864603996,0.4594283998013,0.5405716300011
19159,2016,3362,2752,3790,0.8870712518692,0.726121366024,0.818560361862,753,1824,1234,3978,0.2922002375126,0.7077997922897,0.2367613166571,0.7632386684418,0.3286347389221,0.6713652610779
19161,2016,7506,5257,7645,0.9800000190735,0.6876389980316,0.700373053551,1270,3703,2030,7930,0.2553790509701,0.7446209788322,0.20381526649,0.7961847186089,0.2883915305138,0.7116084694862
19163,2016,129869,87286,127245,0.9800000190735,0.68596804142,0.672108054161,40440,39149,69006,92830,0.5081104040146,0.4918895959854,0.4263946115971,0.5736053586006,0.4800453186035,0.5199546813965
19165,2016,8430,6448,8955,0.94137352705,0.7200446724892,0.764887332916,1662,4362,2818,8960,0.2758964002132,0.7241035699844,0.2392596304417,0.760740339756,0.2873700261116,0.7126299738884
19167,2016,22776,18332,23755,0.9587876200676,0.771711230278,0.804882347584,2300,14785,3418,31804,0.1346210092306,0.8653789758682,0.0970416218042,0.9029583930969,0.1158235818148,0.8841764330864
19169,2016,72690,50974,72970,0.9800000190735,0.6985610723495,0.701251864433,25709,19458,42944,50950,0.5691987276077,0.43080124259,0.4573668241501,0.5426331758499,0.4960562288761,0.5039438009262
19171,2016,12158,8866,12695,0.9576998949051,0.6983851790428,0.729231774807,3196,4971,5538,11072,0.3913309574127,0.6086690425873,0.3334136009216,0.6665863990784,0.4163521826267,0.583647787571
19173,2016,4377,3065,4690,0.9332622885704,0.653518140316,0.700251340866,758,2111,1226,4440,0.2642035484314,0.7357964515686,0.216378390789,0.783621609211,0.2963515520096,0.7036484479904
