Fips,avg_real_nodes_2020,avg_network_density_2020,avg_conNodeRatio_2020,avg_block_density_2020
36015,148,19199.33496094,0.544249874353408,49.6462243270916
36017,246.375,6734.3074035675,0.4360419809818375,9.495574429633125
36019,201.77272727272728,10210.132851342727,0.49931309168989546,19.702844939451364
36021,301.85714285714283,7041.340390162857,0.5024204254150428,8.820421911423809
36023,155,14582.611572269228,0.46564105153083846,27.35557809243231
36025,311.55555555555554,5195.182508683333,0.36488246586586665,5.034438980953333
36027,159.46341463414632,14049.738090704635,0.5083877684593915,21.04237973399732
36029,78.99230769230763,26442.015255973747,0.552406473572438,53.92478120740107
36031,284.5,4343.316155329444,0.45119154122139443,5.316702557936666
36033,265.06666666666666,3817.0812662786666,0.42814273834228667,3.978947671256
36035,172,12882.212531597646,0.5149841676740059,27.204143250692354
36037,139.05555555555554,12164.980414498888,0.47810217572582225,18.24580555492222
36039,287.3888888888889,6662.912109377778,0.48377762238184446,6.426769733431667
36041,469,1046.235946655,0.437607757747175,0.515222258865
36043,205,9868.7389587425,0.475231391191485,20.1892504632505
36045,194.9142857142857,9086.688134768572,0.4754871547222114,16.139606608666856
36047,17.849502487562198,57064.96161291717,0.6282734970205397,161.05282668910695
36049,295.44444444444446,3139.718492298889,0.3877795934677111,2.5959338148444444
36051,185.77777777777777,8526.583740237777,0.4452093773418,10.24281558726
36053,198.31578947368422,8300.814761516316,0.48304814100264737,12.36224246025421
36055,83.77142857142859,27021.952783205004,0.5510409657444295,54.56621029263925
36057,167.9375,18192.601211549998,0.5021648183464875,45.72498378157938
36059,124.39857651245552,36360.67814880684,0.6474382418118348,97.30048765916064
36061,19.427184466019423,54576.098150852595,0.5823490932632029,170.56606655059608
36063,102.5625,22843.15407181016,0.6062239655293594,53.95677371696046
36065,132.7866666666667,21064.890732424003,0.5579656783739747,49.9493027114908
36067,106.47887323943665,25453.688897793018,0.5996773140111409,54.00126143744789
36069,126.675,11187.60073852825,0.499656151235105,15.632793691758
36071,178.05434782608694,17261.442483656305,0.5070568902984957,29.388261362266523
36073,144.6153846153846,9185.698786810768,0.4673839394862846,12.732675891657692
36075,133.54545454545456,8557.7718062,0.48039854656565684,16.65342167020091
36077,234.3181818181818,8215.173328749546,0.44848792796785,11.831271009015454
36079,203.875,12028.13873291375,0.4951351260145417,13.8253643413425
36081,30.577348066298356,55875.61602795882,0.6337509334257165,166.0044862786095
36083,159.14583333333334,18021.169367474376,0.5371062662452458,44.7860030631275
36085,65.59200000000001,39676.90631836032,0.6039681407958264,105.53473697662888
36087,102.11250000000001,24504.158563235,0.5080369770526925,45.077394887809625
36089,270.33333333333337,6368.522562665999,0.4758145173390867,11.119765762491335
36091,146.01538461538462,14019.057192761386,0.55636423092622,27.51335896895923
36093,97.04444444444444,25970.848480905337,0.5803794913821756,60.18091914919155
36095,386.375,7259.292694095,0.4137481674552,7.817409574987501
36097,519.8,4964.12773438,0.47995089292526,4.768276262284
36099,204.8181818181818,5931.298295458182,0.48944931409575454,7.173583745961818
36101,265.2903225806452,12369.49844852871,0.5000950953652774,29.568221795947096
36103,136.8177083333334,25502.044607641226,0.6088725771599766,47.11547202772607
36105,277.48387096774195,6833.741029804839,0.47793020740631936,6.634786621220322
36107,285.09090909090907,8153.766202062727,0.49396481026302724,12.493667212401817
36109,135,17243.196495646538,0.4450832020777923,40.192181431334234
36111,207.76,11355.8353295938,0.490444556474688,17.402625287775003
36113,239.69565217391306,12686.919115152608,0.5408574044704435,23.556446904725217
36115,228,6864.487885978096,0.5111123848529096,10.65865659146381
36117,183.24,7351.1289648472,0.482327274084096,8.5256678867372
36119,104.10373443983399,33330.75043054,0.5640327383868435,76.15694976447041
36121,170.16666666666666,6123.112162275833,0.44692787279685,3.4188138643925
36123,283,4886.08233643,0.4560416750609875,4.28911721706625
37001,197.4864864864865,15417.328204184054,0.5112319210091243,26.33428308770811
37003,400,7035.260463174286,0.42553781185830003,4.371594871797143
37005,533,5703.812988283334,0.3892619709174,3.43582812945
37007,252.88888888888889,4379.268039283334,0.4098547067907,3.477368765408889
37009,338.44444444444446,6339.36330838,0.37761046489079997,3.273297137687778
37011,540,6373.401171878,0.39063059687616,4.00929179192
37013,299.9230769230769,6064.754432094615,0.4748874352528539,8.459718415373846
37015,344.2,2947.630908206,0.46731675267218,1.347587406636
37017,270.90909090909093,4139.027232779091,0.4668156477538,3.325469212100909
37019,233.11627906976744,11451.383766354185,0.4940047063106651,14.967712407893023
37021,193.83076923076925,17106.256760820157,0.44103609185952153,22.13200486256893
37023,294.1904761904762,10139.78843471381,0.4514493417172238,10.724081272174763
37025,165.74468085106383,16351.91572473702,0.5134003802817,26.73613724810447
37027,264.36842105263156,10668.037623358421,0.4092241792302316,11.71263020917421
37029,273,2189.08508301,0.45859897136685,0.738960534335
37031,153.8,8623.05950928,0.46167398691177003,15.116911973559333
37033,226.66666666666666,3414.6763102233335,0.40164923667906666,1.4638851483666666
37035,238.02941176470588,14187.50975126706,0.4338564294226088,22.426479430763823
37037,204.26315789473685,6057.082725126316,0.40442530104987895,6.098757072501052
37039,390.1666666666667,7944.1920166058335,0.38662969569365,5.829207887254167
37041,247.5,3612.86181641,0.5310614183544999,3.3158358633524996
37043,544.75,6540.2945556675,0.4399621784687,3.4232965409775002
37045,230.33333333333334,10222.22009277625,0.5127989786366584,14.021861642603334
37047,294,4691.559847009334,0.4783995469411133,3.523060154918
37049,207.80769230769232,9623.79790790577,0.49729298055172305,15.740580425816923
37051,142.33333333333331,17991.705280071605,0.5063900071897679,27.774782173432225
37053,203,2585.5715332055556,0.4612088865704,1.19071545866
37055,316.9,6509.548999025001,0.49409237504006004,10.499397826198
37057,265.76190476190476,12927.129289903096,0.49934151059105714,15.66843419699762
37059,189,6304.101806644,0.30866768956185,5.158667445185
37061,287.95238095238096,5503.149042041428,0.46236497163771906,4.278075836957143
37063,128.63235294117646,22116.680893844117,0.5137386558686956,37.40026657722147
37065,262.92857142857144,8476.513235912857,0.5264575183391643,13.235103905205
37067,141.62105263157892,20526.287551400637,0.48760419174244524,31.385852402139164
37069,257,6198.80432129375,0.4732122067362,4.32087345421625
37071,117.2,15257.376855471766,0.47959962732652117,21.928193370038944
37073,320.6666666666667,3185.29996745,0.4403100113074,1.0557360251733332
37075,468,3709.2612304699996,0.30897843837736666,2.83974035581
37077,197.06666666666666,6848.656624352,0.43486557404199333,6.681834117574001
